PROLIFIC_PID,id,PID,date,timer_total,commitment,attention_01,attention_02,manip_check_01,manip_check_02,donation_decision,party,party_open,party_strength,party_closer,party_identity_strength_raw,party_identity_strength,party_preference,party_intensity,valence_democrats,valence_republicans,arousal_democrats,arousal_republicans,affpol_raw,affpol_weighted,bipartisan_support,social_polarization,ideology,democratic_support_raw,democratic_support,vote_election,vote_importance_raw,vote_importance,political_engagement_raw,political_engagement,health_general_raw,health_general,health_politics_raw,health_politics,stress_general_raw,stress_general,stress_politics_raw,stress_politics,depression_raw,depression,age,gender,gender_open,rururb01,rururb02,rururb02_open,rururb03,education,ethnicity01,ethnicity02,ethicity_open,income,k_all,k_rural,k_urban,k_ingroup,k_outgroup,k_mean,k_outgroup_ingroup,k_all_ingroup,k_outgroup_all,beta,bipartisanship_01,bipartisanship_02,friends_democrats,friends_republicans,dem_01,dem_02,dem_03,dem_04,dem_05,dem_06,dem_07,dem_01_r,dem_02_r,dem_03_r,dem_05_r,dem_06_r,dem_07_r,political_interest,political_discussion,political_follow,political_discussion_r,political_follow_r,health_politics_01,health_politics_02,health_politics_03,health_politics_04,health_politics_05,health_politics_06,health_politics_07,health_politics_08,health_politics_09,health_politics_10,PSS_01,PSS_02,PSS_03,PSS_04,PSS_05,PSS_06,PSS_07,PSS_08,PSS_09,PSS_10,PSS_04_r,PSS_05_r,PSS_07_r,PSS_08_r,depression_01,depression_02,depression_03,depression_04,depression_05,depression_06,depression_07,depression_08,max_boxes,easy50,easy65,hard80,hard95,work_total,work_voteall,work_voteurban,work_voterural,work_ingroup,work_outgroup,work_difference
157,R_1RdD3Ws4qeQXWI8,P33,24/10/2025 15:20,1409,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,0,100,100,100,1.55596326888443,2.31650595190557,0.967369645992113,-0.737693479381178,100,21,-1.24227942393088,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,19,-1.50651408961909,18,0.594119930359935,2,0.259549495254163,11,1.38341216678195,60,Other,non-binary,Suburb,Suburb,,4,4-year college degree,White,"Hispanic, Latino, or Spanish origin",,"$100,000 to $149,999",0.263221593243193,0.639587987327941,0.67960420678731,0.639587987327941,0.67960420678731,0.5274712624528147,0.04001621945936906,-0.376366394084748,0.41638261354411704,1.78817836195565,100,100,100,100,2,5,5,2,2,2,1,4,1,1,4,4,5,5,1,1,4,4,2,4,4,4,4,5,4,5,4,5,3,2,2,3,2,2,3,2,1,2,1,2,1,2,1,1,3,3,2,1,0,0,21,11,14,17,20,17,7,5,5,5,5,0
158,R_3KPxABGBpYooKHq,P87,24/10/2025 15:20,1243,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,68,87,63,76,-1.13635510992076,-0.812289744371727,0.967369645992113,-0.729962007297719,93,28,-0.0403337475302235,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,35,0.19120729523173,6,-0.94208605009352,3,1.1589186764837,3,-0.218362775232701,77,Woman,,Rural area,Small-town,,4,High school,White,NA,,"$60,000 to $69,999",0.147727848041855,0.15424487484645,0.154247080796327,0.15424487484645,0.154247080796327,0.15207326789487732,2.2059498770155006e-6,-0.006517026804595011,0.006519232754472026,5.84685969491115,100,100,92,97,2,1,4,4,1,3,1,4,5,2,5,3,5,4,3,2,2,3,4,4,2,3,2,2,1,4,2,1,2,0,2,4,3,0,4,4,1,0,0,1,0,0,0,0,2,0,0,0,1,0,27,14,18,22,26,22,8,6,8,8,6,2
159,R_1lK1vxbUOjqFZDb,P49,24/10/2025 15:20,2433,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,58,90,62,83,-0.704254629371776,-0.395640628594543,-0.435963022496138,-0.722539794097598,88,16,-2.10081204993135,Yes,6,-0.58254526479019,10,0.101199699372104,4,0.148858679035552,38,0.509530054891259,17,0.466102765322147,1,-0.639819685975378,1,-0.618806510736363,35,Man,,City,City,,4,Postgraduate degree,White,NA,,"$100,000 to $149,999",0.142505394757111,0.24530178327103,0.14892820478304,0.24530178327103,0.14892820478304,0.1789117942703937,-0.09637357848799,-0.10279638851391901,0.00642281002592901,4.97746070075005,62,67,65,72,4,4,4,4,4,4,4,2,2,2,2,2,2,4,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,1,1,1,1,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,18,9,12,14,17,25,8,9,8,8,9,-1
16,R_7M6T2PZQWSos9D4,P262,24/10/2025 14:25,1071,"Yes, I will",passed,passed,Other,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,2,-1.18202602099615,Democrat,2,81,39,50,51,-0.371869644334099,-0.285212891412327,0.394177429285645,-0.737693479381178,0,35,1.16161192887043,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,46,1.35839074731667,13,-0.0459658948290045,2,0.259549495254163,2,-0.418584642984532,33,Woman,,City,Small-town,,1,"College, but not degree",White,NA,,"$10,000 to $19,999",1.31120179414089,1.41560792808071,1.35568170889161,1.35568170889161,1.41560792808071,1.3608304770377366,0.059926219189099905,-0.044479914750719995,0.1044061339398199,6.06485684028366,98,73,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,3,2,2,3,3,5,1,1,1,1,1,1,1,1,1,1,3,2,3,2,0,3,3,1,1,1,2,1,1,0,1,0,1,0,0,0,0,32,16,21,26,30,0,0,0,0,0,0,0
160,R_3H60ZWnJpEkTMeB,P84,24/10/2025 15:22,1336,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,1,-2.04036765482465,Republican,1,50,50,20,20,-1.76788658149234,-1.39968707603147,-0.91032899494287,-0.737693479381178,70,35,1.16161192887043,Yes,6,-0.58254526479019,9,-0.348912396342627,5,1.41628400339539,34,0.0850997086785537,16,0.338085600284359,2,0.259549495254163,0,-0.819028378488194,76,Woman,,Rural area,Small-town,,3,Postgraduate degree,White,NA,,"$80,000 to $89,999",0.263477937666352,0.150480482991747,0.154678261722688,0.150480482991747,0.154678261722688,0.18954556079359566,0.004197778730941015,0.11299745467460504,-0.10879967594366402,6.00267759660688,15,90,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,3,2,2,3,3,4,2,3,2,1,2,2,4,2,4,2,1,2,3,2,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,16,8,10,13,15,26,8,9,9,9,9,0
161,R_6tG4hJbtpQQoZI9,P238,24/10/2025 15:22,2772,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,93,17,81,25,0.758239304794002,0.366138853944489,-1.00915523920261,-0.544406677294702,81,19,-1.58569247433107,Yes,6,-0.58254526479019,11,0.551311795086835,4,0.148858679035552,24,-0.975976156853208,20,0.850154260435511,2,0.259549495254163,2,-0.418584642984532,42,Woman,,Rural area,Small-town,,4,4-year college degree,Black or African-American,NA,,"$40,000 to $49,999",0.14813414811694,0.149932700497656,0.15422414903685,0.15422414903685,0.149932700497656,0.15076366588381535,-0.004291448539193998,-0.006090000919909994,0.0017985523807159953,5.9088373564169,38,62,67,42,3,3,4,4,4,4,3,3,3,2,2,2,3,4,2,1,3,4,4,4,4,3,3,4,3,4,3,4,3,2,2,2,3,1,2,2,2,3,2,1,2,2,0,0,0,1,1,0,0,0,17,9,11,14,16,25,8,8,9,8,9,-1
163,R_5DLBHBk6h9tKgo1,P136,24/10/2025 15:24,1204,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,51,100,59,98,-0.139200154807725,0.166498844525335,0.433707926989539,-0.737693479381178,93,21,-1.24227942393088,Yes,7,0.482476139550158,4,-2.59947287491628,3,-1.11856664532429,39,0.615637641444435,17,0.466102765322147,2,0.259549495254163,9,0.982968431278284,27,Woman,,Rural area,Rural,,5,2-year college degree,White,NA,,"$90,000 to $99,999",0.257067057541279,0.147837481183415,0.152286785310954,0.147837481183415,0.152286785310954,0.185730441345216,0.004449304127538994,0.10922957635786401,-0.10478027223032502,5.56255596307767,100,73,100,100,4,3,5,5,3,2,3,2,3,1,3,4,3,2,4,4,1,1,4,1,4,4,2,2,1,1,1,1,2,2,2,3,4,2,2,2,2,2,1,0,2,2,1,2,2,1,1,1,1,0,25,13,16,20,24,26,8,9,9,9,9,0
164,R_3lLeqjFZIBDBKdc,P107,24/10/2025 15:24,3948,"Yes, I will",passed,passed,Republican,Republicans,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,100,100,0,100,-1.76788658149234,-1.39968707603147,-0.949859492646765,-0.700273154497236,100,17,-1.92910552473125,Yes,7,0.482476139550158,13,1.4515359865163,5,1.41628400339539,15,-1.93094443583179,22,1.10618859051109,4,2.05828785771324,15,2.18429963778927,31,Man,,City,City,,5,4-year college degree,White,NA,,"$70,000 to $79,999",0.31584958675023,0.255692015342834,0.2537462464419,0.255692015342834,0.2537462464419,0.27509594951165467,-0.001945768900933953,0.06015757140739603,-0.06210334030832998,2.02108132331733,37,66,77,66,5,4,4,4,1,4,5,1,2,2,5,2,1,5,1,1,4,4,5,4,5,4,5,4,4,4,5,5,2,4,3,3,3,3,4,3,4,3,1,1,0,1,1,2,2,2,1,2,3,2,13,7,8,10,12,20,6,8,6,6,8,-2
165,R_7HG42SUF8CALVMf,P256,24/10/2025 15:25,1318,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,70,80,50,50,-1.43550159645466,-1.13561488711912,-0.0208927966052465,-0.737693479381178,80,22,-1.07057289873079,Yes,7,0.482476139550158,8,-0.799024492057357,5,1.41628400339539,49,1.6767135069762,3,-1.32613754520688,0,-1.53918886720492,0,-0.819028378488194,65,Woman,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$150,000 or more",0.452524509696884,0.725426713465349,0.521117536892071,0.725426713465349,0.521117536892071,0.5663562533514347,-0.20430917657327807,-0.272902203768465,0.06859302719518695,3.52907049258568,80,70,100,100,4,4,4,4,4,1,1,2,2,2,2,5,5,3,3,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,8,10,11,13,4,5,4,4,5,-1
166,R_1dPRy7iSF0kVAKG,P41,24/10/2025 15:25,1409,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,85,85,50,80,-1.76788658149234,-1.39968707603147,-0.0208927966052465,-0.729962007297719,85,18,-1.75739899953116,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,49,1.6767135069762,8,-0.686051720017944,0,-1.53918886720492,0,-0.819028378488194,51,Man,,City,City,,5,Postgraduate degree,White,NA,,"$150,000 or more",0.135652308905977,0.329293881468069,0.142241465274809,0.329293881468069,0.142241465274809,0.20239588521628496,-0.18705241619326,-0.193641572562092,0.006589156368832005,3.97045999355755,75,75,65,70,3,4,4,4,4,3,4,3,2,2,2,3,2,4,3,2,2,3,1,1,1,1,1,1,1,1,2,1,0,0,0,3,4,0,3,2,1,3,1,0,1,2,0,0,0,0,0,0,0,0,28,14,18,22,27,26,9,9,8,8,9,-1
167,R_6KkfIr6ms4QZwWJ,P202,24/10/2025 15:25,1221,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,1,-2.04036765482465,Republican,1,95,12,12,84,0.990908794320376,0.0577800529828549,0.611595166657064,-0.737693479381178,45,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,50,1.78282109352937,0,-1.71018904032025,0,-1.53918886720492,2,-0.418584642984532,64,Woman,,Rural area,Small-town,,4,High school,White,NA,,"$10,000 to $19,999",0.138000842366638,1.22213398619298,0.233936737136684,1.22213398619298,0.233936737136684,0.5313571885654341,-0.988197249056296,-1.084133143826342,0.09593589477004599,4.29807992778207,93,89,98,98,1,1,1,5,1,1,1,5,5,5,5,5,5,5,2,1,3,4,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,9,11,14,16,18,9,8,1,1,8,-7
168,R_6R2Ug9RFu5xSX3H,P209,24/10/2025 15:25,1794,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,80,23,62,46,0.126707833222416,0.146814232934746,0.670890913212905,-0.685428728096995,32,33,0.818198878470245,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,36,0.297314881784906,8,-0.686051720017944,1,-0.639819685975378,1,-0.618806510736363,63,Woman,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$100,000 to $149,999",0.148096382165692,0.149932821658853,0.154187760697127,0.154187760697127,0.149932821658853,0.15073898817389067,-0.004254939038274008,-0.0060913785314350155,0.0018364394931610073,5.91068433489382,100,85,94,81,1,2,1,5,1,1,2,5,4,5,5,5,4,4,2,1,3,4,4,3,4,1,2,1,2,2,2,3,1,1,2,4,3,0,3,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,13,7,8,10,12,27,9,9,9,9,9,0
17,R_1oGtOaaxBth3hrZ,P54,24/10/2025 14:25,986,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,34,84,56,61,-0.105961656303958,0.0252063125214769,0.255820687322014,-0.400910555425702,95,34,0.989905403670338,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,34,0.0850997086785537,6,-0.94208605009352,2,0.259549495254163,1,-0.618806510736363,58,Woman,,Rural area,Suburb,,2,4-year college degree,White,NA,,"$100,000 to $149,999",0.473200850419928,0.417069027684958,0.412445002840571,0.417069027684958,0.412445002840571,0.43423829364848565,-0.004624024844387009,0.05613182273496997,-0.06075584757935698,3.94252720269342,81,83,57,90,1,1,1,4,1,1,1,5,5,5,5,5,5,3,3,2,2,3,2,3,2,2,2,2,2,4,4,3,0,0,0,4,3,0,0,3,0,0,0,1,4,1,0,0,1,0,0,0,0,0,22,11,14,18,21,18,6,6,6,6,6,0
170,R_5CkzZOOo5Nx6Uuf,P134,24/10/2025 15:26,3552,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,95,90,75,75,-1.6016940889735,-1.23850587863013,0.967369645992113,-0.737693479381178,1,21,-1.24227942393088,No,4,-2.71258807347088,8,-0.799024492057357,5,1.41628400339539,40,0.721745227997611,2,-1.45415471024467,0,-1.53918886720492,0,-0.819028378488194,60,Woman,,Suburb,Suburb,,3,4-year college degree,Black or African-American,NA,,"$30,000 to $39,999",0.894055696979985,0.89151535828706,1.00905801525235,1.00905801525235,0.89151535828706,0.9315430235064651,-0.1175426569652901,-0.11500231827236507,-0.002540338692925026,3.90252649819809,100,100,100,100,2,3,4,4,3,3,4,4,3,2,3,3,2,3,4,1,1,4,2,2,2,2,2,2,2,2,2,2,0,0,0,4,3,0,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,6,8,10,11,8,3,2,3,2,3,-1
171,R_3PvtDYIYopx5hlX,P91,24/10/2025 15:26,2976,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,100,100,50,50,-1.76788658149234,-1.39968707603147,-0.0208927966052465,-0.737693479381178,20,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,36,0.297314881784906,16,0.338085600284359,2,0.259549495254163,8,0.782746563526453,41,Man,,Suburb,Suburb,,2,4-year college degree,White,NA,,"$80,000 to $89,999",0.14810620835563101,0.14992698145595099,0.154190824486062,0.14992698145595099,0.154190824486062,0.15074133809921467,0.004263843030111014,-0.0018207731003199723,0.0060846161304309865,5.91077667461336,80,70,85,85,1,1,1,5,1,1,1,5,5,5,5,5,5,4,1,1,4,4,3,2,3,2,2,2,2,3,3,2,2,2,2,3,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,26,13,17,21,25,27,9,9,9,9,9,0
172,R_6Hh2ell1kvfJo6L,P192,24/10/2025 15:27,3854,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,70,25,30,70,-0.272154148822796,-0.306548993805127,0.651125664360958,-0.242879266039799,5,33,0.818198878470245,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,26,-0.763760983746856,20,0.850154260435511,2,0.259549495254163,14,1.98407777003744,29,Man,,Small town,City,,2,Postgraduate degree,White,NA,,"$30,000 to $39,999",0.148081060079912,0.149935540510276,0.154198014629716,0.154198014629716,0.149935540510276,0.15073820507330135,-0.004262474119440002,-0.006116954549803988,0.0018544804303639861,5.91083321040408,99,85,95,55,1,1,1,5,1,1,3,5,5,5,5,5,3,5,2,1,3,4,5,4,4,2,4,4,4,2,3,2,1,2,3,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,19,10,12,15,18,27,9,9,9,9,9,0
173,R_5CBqX58x9ulyk01,P133,24/10/2025 15:28,1168,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,94,3,66,7,1.25681678235052,-0.127515375067093,0.927839148288219,-0.737693479381178,40,34,0.989905403670338,Yes,7,0.482476139550158,7,-1.24913658777209,5,1.41628400339539,44,1.14617557421032,3,-1.32613754520688,2,0.259549495254163,0,-0.819028378488194,78,Woman,,Small town,Rural,,3,2-year college degree,White,NA,,"$20,000 to $29,999",0.136082630182946,1.09408971829905,0.35079872958304,0.35079872958304,1.09408971829905,0.526990359355012,0.7432909887160102,-0.21471609940009398,0.9580070881161041,4.0313089275624,100,98,100,100,1,1,1,5,2,1,1,5,5,5,4,5,5,3,4,2,1,3,3,2,2,1,1,1,2,1,1,2,0,0,1,3,4,0,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,6,8,10,11,15,9,6,0,6,0,6
174,R_1GEaHd2CXc7YFKM,P15,24/10/2025 15:30,1021,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,96,9,89,76,1.12386278833545,1.53107261341755,-0.969624741498712,0.529030906772752,0,21,-1.24227942393088,Yes,5,-1.64756666913054,9,-0.348912396342627,4,0.148858679035552,32,-0.127115464427799,19,0.722137095397723,2,0.259549495254163,0,-0.819028378488194,64,Woman,,Rural area,Rural,,2,High school,White,NA,,"Less than $10,000",0.408559037150334,0.12808955877911,0.134427003064254,0.134427003064254,0.12808955877911,0.22369186633123264,-0.006337444285144017,0.27413203408608,-0.280469478371224,2.99027669791357,51,51,98,34,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,3,4,5,2,3,3,3,1,1,1,2,1,1,1,1,1,3,2,3,3,0,0,0,0,0,0,0,0,16,8,10,13,15,25,7,9,9,9,9,0
175,R_3a2rmfZrKLNd8Up,P98,24/10/2025 15:31,2380,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,35,65,45,60,-0.770731626379311,-0.596298273438613,-0.218545285124718,-0.717900910847523,90,23,-0.898866373530692,Yes,7,0.482476139550158,9,-0.348912396342627,3,-1.11856664532429,31,-0.233223050980975,13,-0.0459658948290045,1,-0.639819685975378,6,0.382302828022791,59,Man,,City,City,,3,Postgraduate degree,White,NA,,"$150,000 or more",0.843339810893346,0.461157802606986,1.11394392769195,0.461157802606986,1.11394392769195,0.8061471803974273,0.652786125084964,0.38218200828635995,0.2706041167986041,4.38028638672146,70,70,56,64,4,2,2,4,4,2,3,2,4,4,2,4,3,3,3,1,2,4,2,2,3,2,4,4,3,3,4,2,2,1,2,3,3,1,3,3,2,1,1,1,1,1,1,1,1,1,1,0,1,0,45,23,29,36,43,11,3,2,6,6,2,4
176,R_3WAtQtlQfuEcTDz,P95,24/10/2025 15:31,1041,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,71,6,29,61,0.392615821252558,0.128682873922622,0.394177429285645,-0.544406677294702,10,30,0.303079302869964,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,30,-0.339330637534151,23,1.23420575554888,2,0.259549495254163,9,0.982968431278284,26,Man,,Small town,Small-town,,1,4-year college degree,White,NA,,"$80,000 to $89,999",0.264395191654248,1.43896689637709,0.170201218343574,0.170201218343574,1.43896689637709,0.6245211021249707,1.2687656780335161,0.09419397331067403,1.1745717047228421,6.09589435473465,86,85,83,58,1,1,2,5,3,2,2,5,5,4,3,4,4,3,3,2,2,3,4,3,4,4,4,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,1,1,1,1,2,1,2,0,21,11,14,17,20,16,8,8,0,8,0,8
177,R_1EhdmWxOg5IfPqx,P12,24/10/2025 15:32,2173,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,80,15,50,50,0.392615821252558,0.31678215189879,0.967369645992113,0.777675048976794,5,34,0.989905403670338,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,26,-0.763760983746856,22,1.10618859051109,2,0.259549495254163,11,1.38341216678195,42,Woman,,City,City,,3,Postgraduate degree,Black or African-American,NA,,"$150,000 or more",0.303376278799006,1.0419801425486,0.241406095401072,0.241406095401072,1.0419801425486,0.528920838916226,0.800574047147528,0.06197018339793403,0.738603863749594,2.54597747886197,100,100,80,10,1,1,1,5,1,2,1,5,5,5,5,4,5,4,2,2,3,3,4,4,5,1,4,2,4,4,2,4,3,1,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,22,11,14,18,21,18,7,8,3,8,3,5
178,R_6sMiFDAJwP8hhtL,P236,24/10/2025 15:32,1713,"Yes, I will",passed,passed,Republican,Democrats,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,75,0,75,100,0.725000806290234,1.18313618115949,0.967369645992113,0.955808165779691,15,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,5,1.41628400339539,32,-0.127115464427799,16,0.338085600284359,4,2.05828785771324,3,-0.218362775232701,76,Woman,,Suburb,Small-town,,3,4-year college degree,White,NA,,"$10,000 to $19,999",0.148110967148354,0.149939134471316,0.154174008301061,0.154174008301061,0.149939134471316,0.150741369973577,-0.004234873829745023,-0.006063041152707005,0.0018281673229619821,5.91069853994281,100,100,75,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,2,1,3,4,4,4,4,4,4,4,1,1,1,1,1,2,2,4,3,2,3,3,4,2,0,1,1,1,0,1,0,1,1,0,0,0,12,6,8,10,11,27,9,9,9,9,9,0
179,R_3cEUahTy0MM8Ktj,P99,24/10/2025 15:32,1485,"Yes, I will",passed,passed,Republican,Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,14,68,7,7,0.0269923377111131,-0.834910949348199,0.572064668953169,-0.71264350983077,87,33,0.818198878470245,No,7,0.482476139550158,9,-0.348912396342627,3,-1.11856664532429,37,0.403422468338082,9,-0.558034554980156,1,-0.639819685975378,5,0.182080960270961,58,Man,,Rural area,Rural,,3,"College, but not degree",White,NA,,"$10,000 to $19,999",0.148008959271634,0.151123526793125,0.154135992290854,0.151123526793125,0.154135992290854,0.1510894927852043,0.0030124654977290166,-0.003114567521491002,0.006127033019220018,5.89863386662469,100,80,90,99,1,1,1,5,1,3,1,5,5,5,5,3,5,4,4,1,1,4,4,3,3,2,2,1,1,2,2,3,1,1,1,4,4,4,3,3,0,0,0,0,1,1,0,0,2,1,1,0,1,0,21,11,14,17,20,26,9,9,8,8,9,-1
18,R_6LUwAhIOqcpHy0p,P203,24/10/2025 14:25,1192,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Donate,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,65,0,50,100,0.392615821252558,0.579058298846197,-2.98568012439733,2.35489535400244,0,31,0.474785828070057,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,16,-1.82483684927862,32,2.38636024088897,4,2.05828785771324,13,1.78385590228561,56,Man,,Suburb,City,,1,High school,White,NA,,"$10,000 to $19,999",0.551809131727426,0.3500054795733,0.264403623108141,0.264403623108141,0.3500054795733,0.3887394114696223,0.08560185646515905,0.287405508619285,-0.20180365215412593,2.39199150986213,0,0,100,0,1,1,1,3,3,1,1,5,5,5,3,5,5,4,3,1,2,4,5,4,4,4,5,5,5,4,3,5,4,4,4,1,4,3,1,1,4,4,3,0,3,3,3,3,1,1,1,3,1,0,25,13,16,20,24,19,5,7,7,7,7,0
180,R_73wUvv3zZrnXo9b,P245,24/10/2025 15:32,1600,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,51,100,51,97,-0.139200154807725,0.0938559397380601,-0.455728271348085,-0.242879266039799,100,22,-1.07057289873079,Yes,6,-0.58254526479019,9,-0.348912396342627,5,1.41628400339539,40,0.721745227997611,10,-0.430017389942368,1,-0.639819685975378,0,-0.819028378488194,28,Man,,City,City,,4,Postgraduate degree,White,NA,,"$100,000 to $149,999",0.723569177758638,0.496938367852411,0.446141765198675,0.496938367852411,0.446141765198675,0.555549770269908,-0.050796602653736034,0.22663080990622703,-0.27742741255996306,3.94396641006444,69,59,60,100,3,4,4,4,2,2,3,3,2,2,4,4,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,6,8,10,11,16,4,6,6,6,6,0
181,R_7LBFPPWDuEkI1it,P260,24/10/2025 15:33,1210,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,76,51,70,89,-0.93692411889815,-0.576061024781403,0.49300367354538,-0.626051022496029,37,28,-0.0403337475302235,Yes,6,-0.58254526479019,12,1.00142389080157,4,0.148858679035552,28,-0.551545810640504,11,-0.30200022490458,3,1.1589186764837,4,-0.0181409074808704,67,Woman,,Suburb,Suburb,,2,4-year college degree,White,NA,,"$70,000 to $79,999",0.143084232610627,1.2547004212758,0.246905517783875,0.246905517783875,1.2547004212758,0.548230057223434,1.007794903491925,-0.10382128517324801,1.111616188665173,5.06829018003199,88,88,91,72,2,2,2,5,2,3,2,4,4,4,4,3,4,4,1,1,4,4,4,2,4,4,2,4,2,4,4,2,1,1,2,3,2,1,3,3,0,1,1,2,1,1,0,0,2,2,0,0,0,0,16,8,10,13,15,17,9,8,0,8,0,8
